id,dataset,text,oracle
12201,new_5,I'm creating my custom control for a tag edit.,0
10983,new_5,"Unfortunately, you have a pipe which complicates things -- namely, the return from the recipe will be the return value fromrather than .",-1
10974,new_5,Unfortunately all the examples I find online for how to use it are based on predictors (independent variables) that have numeric values.,-1
13620,new_5,"I can plot in the 800x600 region as shown below, no problems at all, and can apply scaling to get all the data in.",1
13636,new_5,Use a join to at least improve your efficiency.,1
10522,new_5,Like I cannot see what ever content is written in H2 tag.,-1
12878,new_5,You probably want a report instead of creating new variables.,0
12131,new_5,"I suggest you could click the default web application and click its url rewrite icon, you will find it contains the reverse proxy.",0
12428,new_5,I use redis as a broker.,0
11399,new_5,I have written logic to check REQUEST_URI and if there is double slash then I am showing 404.,0
13866,new_5,A simple fix is to allow the useEffect function to rerun on changes.,1
11988,new_5,I am new to Angular JS and try to view student details by passing student id using routing.,0
10898,new_5,I don't know how to do this within the code.,-1
13577,new_5,"On the other hand, when used accurately, it leads to good and easy-to-understand code.",1
11080,new_5,I have tried using it in case and didn't work.,-1
10773,new_5,"However, it does not work anymore properly since I run it on Mojave.",-1
13992,new_5,Its an easy task if the values are known.,1
10497,new_5,I got the following error by run above code.,-1
13725,new_5,"To bold selected text I use something like this, and it works fine.",1
13473,new_5,Thank you!,1
13212,new_5,Insight FAQ states I must have the same version of tcl/tk as it comes with insight source code.,0
12419,new_5,I want to use turtle graphics to plot points onto a graph using two lists.,0
11012,new_5,"But if I show it on an Android Studio's WebView, the page (with the Carousel) shows ok, but the carousel don't move, don't swipe and the prev/next buttons don't work.",-1
11867,new_5,A cross-product of any two vectors in the plane will do.,0
11561,new_5,"When using the Apollo client Query component, typings can be passed as such: I have my own component which implements the Apollo Query component.",0
10699,new_5,"I have already tried several combinations of min/maxSlides, adaptiveHeight etc but none of them seemed to solve the problem.",-1
12825,new_5,In our API we have an endpoint to list locations.,0
11163,new_5,Anyone have any ideas or clues on what i can do to optimize this?,0
10261,new_5,"Currently, this feature is not implemented in tessera.",-1
12623,new_5,"Is there some way to get R to return the list of available options, or a sure fire way to find the list hidden in the package somewhere?",0
11039,new_5,Anyway the implementation is wrong.,-1
13522,new_5,I had got similar errors and corrected it by adding these events.,1
13302,new_5,Let me know if anything is unclear please!,0
11421,new_5,My method takes 0-n arrays of strings and returns one list containing all strings.,0
10847,new_5,I made the recommended adjustment to the heartbeat time but that didn't resolve it.,-1
13892,new_5,"If I change that to String, it is workingfine.",1
11995,new_5,"Irrespective of the screen width, I always want to show 7 UICollection cells.",0
11915,new_5,Is there anything I am doing wrong?,0
13154,new_5,The way it's triggered is simply by user adding emails to the emailsToRevoke array and then choosing the run function in the google scripts UI and pressing run.,0
11822,new_5,"Just adding here that the directive should be commented, otherwise, it will override the values.",0
10745,new_5,"I added to sendInstantiateProposal request but, I keep getting the error while instantiating the chaincode.",-1
10917,new_5,This isn't useful in my case because if I'm expecting Sample A.,-1
11560,new_5,I have an implementation of the ApolloGraphQL Query component.,0
11120,new_5,Would be really helpful if someone can share insights on it.,0
13825,new_5,"This may not be the most efficient way of doing it but it should work, or close to.",1
10848,new_5,I had a similar problem.,-1
12706,new_5,"This could be because of some conflicting setting in you profile script, if any.",0
12416,new_5,Google BigQuery is the external implementation of Google's internal tool Dremel.,0
10592,new_5,"Whenever i try to click on the send password reset email link button,iIt throws an string index out of range error.",-1
13403,new_5,Are there any more concise ways to achieve what I want here?,0
12674,new_5,I have an instance of a model.,0
11379,new_5,"So this code was simply causing the Worksheet ""Data"" to ""follow them"".",0
12274,new_5,Since you're passing a parameter you can use it in your build step definition,0
10280,new_5,"However, the codes I have copied from this answer only worked for those with one-layer - Hyperlink bar chart in Highcharter.",-1
13587,new_5,"I had this issue yesterday, I solved it by removing the aws-sdk, deleting + reinstalling my node_modules folder.",1
13304,new_5,"I am using runit as a minimal init system inside the container, and ECS for container orchestration.",0
12860,new_5,"You could simply limit counter to less than 5, instead of less than or equal to.",0
13263,new_5,Maybe somebody out there has a tip for me?,0
12405,new_5,You can use this commands.,0
11325,new_5,"Design patterns definitely adds complexity upfront in return for more modular, maintainable, flexible and extensible code in the long run.",0
10667,new_5,I could not apply multithreading properly.,-1
11010,new_5,"This confuses me, because mongoose was successfully working on this project a couple weeks ago.",-1
