id,dataset,text,oracle
14050,DatasetSenti4SDSO_test_9,"My company currently use CruiseControl.NET, which I find quite a pain on the neck to configure. What CI solution do you use?",-1
14051,DatasetSenti4SDSO_test_9,"Great question! I also find myself a little lost in WPF because of the amount of flexibility it offers and have been looking for guidance in how to choose fonts, layout, spacing, colors, etc. I've had a hard time finding books or websites to improve my UI design skills, so I hope we find great answers here!",1
14052,DatasetSenti4SDSO_test_9,"I really enjoy using Beanstalk too. I few days ago I realized an iPhone app to get access to your account info on your iPhone, this is the iTunes link: Best! Pablo",1
14053,DatasetSenti4SDSO_test_9,Fantastic work! You were correct to choose yours as the accepted answer. Really appreciate you sharing the script with us. :),1
14054,DatasetSenti4SDSO_test_9,"Agree that you should ensure that your data is properly indexed. Apart from that, if you are worried about table size, you can always implement some type of data archival strategy to later down the line. Don't worry too much about this until you see problems cropping up, and don't optimise prematurely.",1
14055,DatasetSenti4SDSO_test_9,What does this have to do with programming?,0
14056,DatasetSenti4SDSO_test_9,"that's not a maintainable solution. most modern code metrics (readability, simplicity, maintainability) would conclude it's a terrible solution.",-1
14057,DatasetSenti4SDSO_test_9,Can fogbugz track case dependencies?,0
14058,DatasetSenti4SDSO_test_9,Daniel Moth has a pretty good blog post about how to do this here: Best of all it is simple and free!,1
14059,DatasetSenti4SDSO_test_9,"I'm not familiar with Seam specifically, but I've seen this same problem come up when working with XSLT and other XML-based frameworks. There are generally two solutions: Rethink your page and data architecture so that the entire list written depending on a single condition. This may require a loop inside the s:fragment. Wrap the offending non-valid fragment html in a <![CDATA[ ... ]]>",0
14060,DatasetSenti4SDSO_test_9,Excellent and simple.,1
14061,DatasetSenti4SDSO_test_9,"ya, indeed very good thinking for a teenager!",1
14062,DatasetSenti4SDSO_test_9,"Reviewing the MSDN docs for the functions listed , I see that the function checks with the SMBIOS table, which is referenced by a standard It appears that you indeed can find the information you seek through the BIOS. You may have to install a driver to get that information out to your program. Good luck!",1
14063,DatasetSenti4SDSO_test_9,"What should go into the top level namespace? For example, if I have MyAPI.WebLogic, MyAPI.Compression, etc. If I put classes into the top level namespace, am I violating the principle of encapsulation?",0
14064,DatasetSenti4SDSO_test_9,Wow!! The question sounds like question for working in the kitchen. I am amazed the names used for the tools :),1
14065,DatasetSenti4SDSO_test_9,"I hate to say it, but the selected answer is wrong. C# Express ships with 3.5 SP1, including .NET SP2, etc...",-1
14066,DatasetSenti4SDSO_test_9,"Hate to break the bad news, but SSHClient() already uses threads internally.",-1
14067,DatasetSenti4SDSO_test_9,"@gap: No, I never wrote the helper class, I'm afraid.",-1
14068,DatasetSenti4SDSO_test_9,"Apart from the books available from , I am looking for some links to any resources that could help in learning the VTK library. Preferably, with example code and tutorials. Google results have not been terribly informative for me. So I am asking here for links to VTK resources.",-1
14069,DatasetSenti4SDSO_test_9,thanks for the great tip! I was really thinking of this because this is the only file that change per environment,1
14070,DatasetSenti4SDSO_test_9,"Almost Everything explained above, hope this too helps ! SQL SERVER â Difference Between CURRENT_TIMESTAMP and GETDATE() â CURRENT_TIMESTAMP Equivalent in SQL Server. See this .",1
14071,DatasetSenti4SDSO_test_9,If I use SubSonic to create DAL for my web project do I need to worry about preventing SQL Injection Attacks?,0
14072,DatasetSenti4SDSO_test_9,"I am writing a webPage using asp.net and c#. I want to divide my webpage into 2 columns such as in one I will have buttons that change the view in the other column, without ""stepping on"" the content of the first column. example: button 1 | :) a picture... button 2 | I tried to use divisions but I think I'm not using them properly. any help would be great! thanks!!!",1
14073,DatasetSenti4SDSO_test_9,+1 for the sarcasm!,1
14074,DatasetSenti4SDSO_test_9,"We use Hessian in our software, and I wish the previous developers didn't do this as we now have to access the hessian endpoint from C++. It's a pain and I prefer things to be in simple HTTP xml or json.",-1
14075,DatasetSenti4SDSO_test_9,I know I've mentioned this several times before but Scott Meyer's book [Effective STL](http://www.amazon.com/Effective-STL-Addison-Wesley-Professional-Computing/dp/0201749629/ref=sr_11_1?ie=UTF8&qid=1220372978&sr=11-1) covers these gotchas in a clear way.,1
14076,DatasetSenti4SDSO_test_9,ROFL! Upvoted for the hilarious title! :D,1
14077,DatasetSenti4SDSO_test_9,"After reading the Head First Design Patterns book and using a number of other design patterns, I'm trying to understand the Observer pattern. Isn't this already implemented using Events in the .NET Framework?",0
14078,DatasetSenti4SDSO_test_9,"Technically, XHTML can not be poorly formed. A stipulation of XHTML is that it is well formed and valid. Sorry for the lame comment, invalid XHTML angers me.",-1
14079,DatasetSenti4SDSO_test_9,(Great question!),1
14080,DatasetSenti4SDSO_test_9,"You will need to use some LDAP queries Here is some code I have used in a previous script (it was taken off the net somewhere, and I've left in the copyright notices)",0
14081,DatasetSenti4SDSO_test_9,"Ugh, implicit joins! I want to tear my eyeballs out looking at that.",-1
14082,DatasetSenti4SDSO_test_9,"When contributing to a very old, and apparently no longer maintained, open-source or public domain project, is it suggested practice to follow the original author's coding style even if it is terrible? More importantly, are there any reasons why one would want to follow the original author's coding style rather than clean it up significantly?",0
14083,DatasetSenti4SDSO_test_9,"I'm using VS2008, in a normal mid-size solution. Sometimes, debug stepping becomes very slow. A padlock gets rendered on the every file tab for every ""step"" (F10/F11), and it can take up to two seconds for every step. That makes debugging very annoying and slow. Has anyone seen this problem?",-1
14084,DatasetSenti4SDSO_test_9,"Use if-else inside scriplet based on the currently selected language and place appropriate ""td"" tags. Hope this is what you are looking for !",1
14085,DatasetSenti4SDSO_test_9,dupe: http://stackoverflow.com/questions/996646/stand-alone-java-code-formatter-beautifier-pretty-printer,0
14086,DatasetSenti4SDSO_test_9,"Why use a `Mutex` here? The `Acquire` method just returns a reference to an instance (this is a reference type). Whether the object referenced is mutable or immutable is irrelevant. The reference is to the same object no matter if the object mutates. Why do locking? Even if the instance was not ""singleton"" or ""read-only"", i.e. even if the field reference could change, since [reference assignments are atomic](http://stackoverflow.com/questions/5209623/), there would still be no need for locking/`Mutex`. I will downvote this answer @ +109 net upvotes...",-1
14087,DatasetSenti4SDSO_test_9,"I answered the same question . Best of luck! As you will see, I like the tools.",1
14088,DatasetSenti4SDSO_test_9,"I really fail to see the use case... If you will type print_var_name($foobar) what's so hard (and different) about typing print(""foobar"") instead? Because even if you were to use this in a function, you'd get the local name of the variable... In any case, here's the in case there's something you need in there.",-1
